id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
19901,2014-06-20,44,28.0,5.0,5.0,2.0,1962.0,2.0,5.0,3.0,Investment,Metrogorodok,27456466.68,36154,0.852922841,0.086885265,2153,725.0,2,2277,2837.0,3,0,1547.0,0,0,1,1,no,0,0,2,yes,no,no,no,no,no,no,no,103746,46999,56747,4741,2439,2302,22573,11154,11419,8840,2629,6211,2153,1095,1058,2277,1184,1093,5492,2833,2659,26633,12714,13919,4152,2134,2018,142.0,39.0,0.0,0.0,48.0,0.0,55.0,0.0,0.0,0.0,142.0,1.0,1.0,116.0,17.0,7.0,25,3.735797065,2.569670221,30.83604265,2.569670221,0.038597349,0.594801665,3.423822615,0.137298045,0.180650499,17.78012,2.401344,12.22994,4.353719367,52.2446324,38.0,4.87946238,6.363637463,18,0.207348567,2.4881828,0.518581898,no,3.271733403,7.289735725,9.344131525,10.07378259,11.86971525,3.271733389,1,no,4.592875265,12,0.675674601,no,9.756576069,97,3.661648837,7,7.825375341,14.65048021,1.201143954,0.450137339,0.595668616,6.978396261,17.84947069,3.597421073,0.887036391,1.446876015,5.04139694,4.347114605,3.015863227,2.357219214,7.287825852,2.720491835,4.381519452,0.594801665,1.221020551,0.778763014,0.611641816,0.594801665,2.600593792,1.70365232,7.687396406,7.264652018,6.841390514,2.073890552,0.965521934,good,4.98,27.49,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99,37.89,1,2500,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,2,0,38.51,43.2,3,14539,1,20568,2,1000.0,1500.0,1250.0,1,0,0,1,0,0,0,0,0,0,0,2,0,45.19,37.53,5,41139,4,50732,4,1000.0,1666.67,1333.33,1,0,1,1,1,0,0,0,1,0,0,2,0,49.31,20.09,7,116139,8,68432,21,611.11,1055.56,833.33,3,5,8,4,1,0,0,1,4,0,1,16,3,41.92,7.81,22,548867,21,600566,101,643.62,1095.74,869.68,7,30,36,21,5,2,0,9,12,0,2,53,5,6000000
23693,2014-10-17,70,49.0,13.0,16.0,1.0,1968.0,4.0,6.0,,Investment,Preobrazhenskoe,5586342.585,83502,0.086219843,0.040242764,3381,1820.0,2,3478,4169.0,3,1,2729.0,3,0,9,3,no,0,1,11,no,no,no,no,no,no,no,no,57405,25766,31639,7385,3709,3676,51951,25972,25979,24166,7717,16449,3381,1731,1650,3478,1711,1767,8444,4243,4201,11155,5546,5609,6372,3204,3168,251.0,73.0,0.0,0.0,121.0,7.0,50.0,0.0,0.0,0.0,251.0,5.0,22.0,156.0,55.0,13.0,48,1.851743459,1.285806194,6.840666375,0.570055531,0.338192575,0.286200894,0.842695156,0.059205021,1.442644141,14.41187,0.521955,11.60213,1.914613516,22.97536219,18.0,1.942049535,2.672047633,18,0.094464851,1.133578211,0.520342036,no,7.015098918,3.57845171,5.675054227,6.396184183,8.197797398,3.578451718,4,no,4.642468926,10,0.665295333,no,5.788428612,97,1.827503754,10,5.33599777,13.39816394,1.38343205,1.645244218,3.796248129,5.368019657,21.11443864,3.611370747,0.355119322,2.292563296,2.522148442,2.175640122,1.458812588,0.904858147,4.134467799,0.119783745,1.818874067,0.286200894,1.260583334,0.482467138,0.659691979,0.286200894,0.664875915,0.6679059,6.485786475,3.312101635,3.217126164,1.931004033,0.299738506,poor,3.3,0.0,1,2500,0,0,4,450.0,875.0,662.5,0,1,3,0,0,0,0,0,0,0,0,1,0,8.47,0.0,3,58500,0,0,10,420.0,800.0,610.0,0,4,6,0,0,0,0,4,2,0,0,2,0,7.11,0.18,8,94513,4,53700,20,505.26,894.74,700.0,1,7,9,3,0,0,0,4,4,0,0,13,0,6.19,6.78,22,417356,11,156090,76,678.38,1148.65,913.51,2,24,26,16,6,2,0,5,7,0,2,29,0,15.88,14.68,52,1059396,21,403231,121,712.28,1206.14,959.21,7,34,39,24,15,2,0,13,20,0,5,55,2,34.82,13.53,100,1739464,41,1075495,270,706.61,1190.66,948.64,13,72,89,65,27,4,0,23,44,0,13,107,10,13950000
28359,2015-03-14,80,51.0,2.0,8.0,2.0,1962.0,3.0,10.0,3.0,Investment,Basmannoe,8398460.622,108171,0.015233744,0.037316452,5706,3240.0,7,6748,7770.0,9,0,562.0,4,2,25,2,no,0,10,93,no,no,no,yes,yes,no,no,no,28179,13522,14657,13368,7159,6209,68043,34236,33807,26760,8563,18197,5706,2982,2724,6748,3664,3084,15237,8113,7124,5164,2583,2581,11631,6223,5408,746.0,48.0,0.0,0.0,643.0,16.0,35.0,0.0,3.0,1.0,746.0,371.0,114.0,146.0,62.0,53.0,141,3.177725512,2.406075924,7.791415373,0.649284614,0.26793953,0.311389613,0.350646353,0.319308803,0.452393469,10.65286,3.03016,11.91276,0.814385917,9.772631004,5.0,3.104366936,4.203608564,113,0.030780587,0.369367039,0.723523052,no,11.69989013,1.798991085,0.028237019,0.691093375,2.481489738,1.798991104,4,no,3.179094085,10,0.178266208,no,3.104366936,113,2.931896721,4,6.591150957,8.585287602,1.602365276,3.691792375,4.657382484,2.624736393,6.53752486,3.042450697,0.219516676,3.47636286,3.232625317,5.119222595,0.217929823,1.926640788,4.311105105,2.61828265,1.029331376,0.953735151,0.476508914,0.141217523,0.898769948,0.311389613,0.473462834,0.068914591,2.555358658,1.524188637,1.706456317,1.342620016,0.051175732,excellent,2.26,1.79,19,298609,1,45000,51,708.51,1180.85,944.68,4,16,12,12,7,0,0,1,4,0,2,3,0,3.95,8.13,45,421022,3,158200,155,747.59,1248.28,997.93,10,38,47,40,18,1,1,7,13,0,4,7,0,4.21,4.75,92,1147350,8,385900,285,766.42,1273.58,1020.0,20,72,81,75,28,8,1,18,30,0,11,11,2,4.2,4.76,155,1632916,18,637843,504,766.17,1269.56,1017.86,31,138,133,134,51,16,1,36,64,0,18,21,3,5.29,8.35,310,3461039,61,2303335,1109,848.94,1403.07,1126.01,67,277,276,276,151,58,4,72,122,1,40,78,5,8.37,10.75,697,8517468,115,3581058,2301,853.45,1410.76,1132.1,144,573,583,554,321,108,18,133,237,2,92,196,15,16350000
13014,2013-12-12,51,30.0,2.0,14.0,1.0,1985.0,2.0,8.0,2.0,Investment,Lefortovo,8993640.418,89971,0.066940871,0.306977489,4993,1768.0,4,5148,4564.0,4,0,1575.0,5,1,12,1,no,0,7,14,no,no,no,yes,no,no,no,yes,142243,63135,79108,10778,5543,5235,58895,32117,26778,20298,6371,13927,4993,2549,2444,5148,2652,2496,12229,6378,5851,25730,12344,13386,9480,4876,4604,285.0,68.0,0.0,1.0,159.0,0.0,55.0,0.0,2.0,0.0,285.0,6.0,50.0,139.0,80.0,10.0,82,1.140861703,0.45324531,5.438943716,0.45324531,0.227534826,0.789323915,2.262922341,0.270433476,1.069140486,10.61629,0.347344,13.22753,1.582227063,18.98672476,53.0,1.582227063,2.671361672,53,0.074283739,0.891404868,0.4065573,no,8.831458265,0.611062887,2.806338677,3.475376233,5.205933274,0.611062895,4,no,1.671617487,10,1.148236091,no,3.911785868,97,3.645427124,4,3.829723292,10.50626093,1.188096546,3.494809689,2.093774348,3.833165134,9.228791412,1.755060752,0.68345889,1.809397284,3.349196777,0.530301357,0.875971466,0.226083062,0.957196755,0.676349885,1.67267413,1.598495165,0.831965172,0.516467258,0.455061063,0.789323915,0.151987407,0.151509434,4.983002014,2.239387555,0.796442044,2.482331455,0.052017274,poor,7.4,0.0,0,0,0,0,3,766.67,1333.33,1050.0,0,1,1,0,1,0,0,1,2,0,0,1,0,14.45,0.0,1,6000,1,15955,12,758.33,1291.67,1025.0,0,2,5,3,2,0,0,1,3,0,1,8,0,6.82,12.22,13,267443,1,15955,35,661.76,1102.94,882.35,1,10,11,11,2,0,0,3,6,0,1,15,1,4.89,18.03,46,681599,12,377698,88,700.0,1190.48,945.24,4,21,33,20,9,1,0,10,17,0,5,29,2,3.41,19.97,115,1810501,31,985465,255,709.02,1190.57,949.8,11,70,80,64,27,3,0,24,34,0,12,57,5,13.89,18.42,329,4453016,83,2734401,977,776.12,1291.71,1033.91,60,249,274,249,113,31,1,77,129,1,33,134,12,2100000
12296,2013-11-19,45,30.0,1.0,9.0,1.0,1971.0,2.0,5.0,3.0,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,3272.0,4,6566,8751.0,6,0,1894.0,4,0,7,6,no,0,0,7,no,no,no,no,no,no,no,no,78810,36091,42719,13901,7344,6557,59120,29664,29456,23938,6980,16958,6507,3456,3051,6566,3453,3113,15510,8201,7309,17662,8488,9174,12269,6487,5782,390.0,101.0,2.0,0.0,216.0,11.0,60.0,0.0,0.0,0.0,390.0,1.0,9.0,290.0,39.0,51.0,9,2.6485421,1.975895103,18.98294843,1.581912369,0.506246984,0.101507804,1.558777158,0.025432611,0.168061053,20.64493,1.360759,5.20334,1.173503349,14.08204019,77.0,1.173503349,1.736263369,77,0.053345594,0.64014713,0.991114264,no,6.952704068,5.329994417,8.096959026,8.808406432,10.15362992,1.512425747,14,no,2.415611473,28,0.742051011,no,10.14939758,83,7.373963206,5,17.2707672,2.70725744,3.86207909,0.653471754,5.10050209,4.834344701,19.69055835,0.249926832,0.572885378,3.592139758,1.883116595,2.213714376,0.715767358,1.140680751,2.201373324,0.824643358,2.375734661,0.53263861,1.102901973,0.353476944,0.948042226,0.101507804,0.848390834,0.840880354,5.693351843,8.279262462,6.085406053,3.031859194,0.209037346,poor,9.19,21.64,1,3753,0,0,4,350.0,625.0,487.5,0,3,1,0,0,0,0,0,0,0,0,0,2,7.34,24.4,5,31180,0,0,11,670.0,1100.0,885.0,1,4,2,3,1,0,0,1,2,0,0,4,3,14.42,18.63,13,455715,2,288091,44,621.62,1040.54,831.08,7,15,11,9,1,1,0,2,3,0,0,10,4,21.44,18.21,17,614715,8,502091,59,590.2,990.2,790.2,8,22,15,12,1,1,0,3,3,0,0,14,4,23.08,14.4,43,1226606,16,608691,124,636.36,1068.18,852.27,14,45,31,24,8,2,0,5,9,0,0,23,6,16.25,14.05,94,2219125,45,1707276,334,701.99,1176.08,939.04,33,96,99,75,21,9,1,16,29,0,3,94,13,6900000
4887,2012-11-22,43,18.0,2.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,21494094.8,7122,0.262459141,0.017647053,489,,0,469,,0,0,,0,0,0,2,no,0,0,0,no,no,no,no,no,no,no,no,9553,4529,5024,1021,529,493,4568,2414,2155,1533,435,1099,489,254,236,469,242,228,1150,597,553,2155,1206,950,900,465,435,,,,,,,,,,,,,,,,,45,3.121542452,2.436882294,29.24258753,2.436882294,0.745285772,0.936323574,1.773759013,0.456704279,1.018137061,1.014447,1.765269,11.57155,5.966203153,71.59443784,39.0,5.966203153,7.405650764,39,0.467575683,5.610908196,0.006707311,yes,7.371716114,20.62407272,23.75338812,25.03210973,25.73525569,4.586082038,2,no,5.602182092,38,1.266142006,no,29.25445952,32,10.12593335,9,23.59057964,17.24312541,7.576225387,4.926550517,9.920164841,9.658805034,14.35025801,6.469129318,0.822323916,5.37491548,13.5118133,22.09340047,10.13133842,4.217607952,27.16371476,2.992295294,18.91584437,8.941512657,3.17233376,5.087105994,1.33401927,0.936323574,1.714983003,0.822393483,2.938593611,21.65438659,15.05127845,13.14934447,1.452918638,no data,1.48,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,12.58,1.45,0,0,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,0,1,0,0,1,0,11.82,1.64,0,0,0,0,2,1000.0,1500.0,1250.0,0,0,0,2,0,0,0,1,2,0,0,3,0,10.62,1.98,0,0,0,0,3,1000.0,1500.0,1250.0,0,0,0,3,0,0,0,1,3,1,0,5,0,17.74,4.75,0,0,5,262000,18,700.0,1125.0,912.5,2,4,4,8,0,0,0,1,7,1,0,12,1,3810125
27217,2014-12-30,76,51.0,2.0,9.0,2.0,1960.0,3.0,7.0,2.0,Investment,Begovoe,4048456.782,41504,0.001879375,0.327018035,2263,627.0,3,2270,2088.0,5,0,2500.0,1,0,15,0,no,0,0,23,no,no,no,no,no,no,no,no,73007,33641,39366,4842,2563,2279,25933,12997,12936,10729,3345,7384,2263,1212,1051,2270,1208,1062,5459,2896,2563,16025,8162,7863,4254,2260,1994,162.0,16.0,0.0,0.0,134.0,0.0,10.0,0.0,2.0,0.0,162.0,7.0,30.0,96.0,28.0,1.0,180,1.232858398,0.61086233,21.10601002,1.758834169,0.255314044,0.590560405,1.489456578,0.645367352,0.131678068,13.88804,1.790791,9.242439,1.744386936,20.93264323,83.0,0.596415097,1.16218556,83,0.080989398,0.971872771,1.561923363,no,12.50191577,1.243451717,1.347636233,2.123506581,3.389356568,1.24345173,4,no,1.268125381,28,0.05975684,yes,0.646700554,83,3.577653997,5,11.58084084,6.946378236,1.88270844,3.436236947,4.848872759,3.754153855,11.43010693,3.407082381,0.535077604,1.960497199,2.927581017,2.368011017,1.188444533,1.682261194,1.998064875,2.152726971,1.869288221,0.590560405,0.359694335,0.0,0.483575283,0.590560405,1.291683634,0.452527493,2.926367357,1.571912236,1.420312267,3.30730288,0.176956171,poor,0.0,10.55,16,528628,1,6286,45,641.86,1104.65,873.26,2,12,18,9,4,0,0,0,1,0,0,0,0,1.94,9.46,44,938865,3,60286,120,745.13,1247.79,996.46,7,34,36,26,14,2,1,0,3,0,1,6,0,1.78,7.71,89,1575591,6,112090,263,799.59,1329.27,1064.43,17,74,76,54,30,7,5,4,9,0,7,28,0,4.91,7.08,148,2196650,7,121090,443,825.0,1364.18,1094.59,27,124,112,100,59,15,6,8,21,0,16,35,1,6.57,10.32,289,4429738,29,652264,1022,922.97,1519.75,1221.36,60,248,250,225,161,60,18,30,53,1,42,80,4,7.53,14.98,609,10380475,84,3822515,2140,899.45,1481.05,1190.25,135,528,511,501,310,131,24,93,171,1,81,160,14,16500000
2037,2012-04-28,53,32.0,3.0,,,,,,,Investment,Nagatinskij Zaton,9589336.912,115352,0.372602044,0.049637257,6880,3119.0,5,7759,6237.0,8,0,229.0,1,0,6,1,yes,1,3,0,no,no,no,no,no,no,no,no,76284,34200,42084,15727,7925,7802,70194,35622,34572,29431,9266,20165,6880,3466,3414,7759,3909,3850,17700,8998,8702,15164,7571,7593,13729,6929,6800,245.0,83.0,1.0,0.0,67.0,4.0,90.0,0.0,0.0,0.0,244.0,1.0,1.0,143.0,84.0,15.0,2,3.117516426,2.17968207,26.15618485,2.17968207,0.229930419,0.25026018,1.473728345,0.026433977,0.926003668,2.134204,4.449245,9.93615,4.411071635,52.93285961,2.0,4.873649873,6.860529419,2,0.081692126,0.980305518,0.086676178,yes,9.390291383,2.22880511,5.528488944,7.114571201,7.775565487,2.228805085,4,no,3.581485635,2,0.934297407,no,9.715717136,32,7.343744067,2,8.870036446,4.692217075,2.805279924,1.355435888,2.657855386,1.753414028,7.701133559,5.062346925,0.57399776,1.351710842,9.763388677,6.534212893,1.033395526,2.74910365,13.4404446,2.268116622,3.193245037,0.25026018,0.351601058,1.300495829,0.36408798,0.890371409,2.259766919,1.678756502,6.020489202,8.061766129,1.965501298,3.203951733,0.467532651,excellent,19.83,0.0,0,0,1,8000,1,1500.0,2500.0,2000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.6,1.31,0,0,1,8000,3,766.67,1333.33,1050.0,0,1,1,0,1,0,0,0,0,0,0,2,0,17.38,14.06,4,542600,7,239165,10,770.0,1300.0,1035.0,0,4,3,1,1,1,0,0,0,0,0,7,0,16.06,17.12,7,628510,9,271565,18,605.56,1055.56,830.56,0,8,7,1,1,1,0,0,2,0,4,12,1,11.95,31.55,15,1147028,17,953665,60,693.1,1172.41,932.76,2,19,20,12,5,2,0,1,7,0,4,20,3,9.53,28.52,109,3501936,38,1851124,193,732.07,1236.41,984.24,9,49,68,43,17,7,0,18,30,0,9,69,13,9200000
15990,2014-03-13,37,37.0,11.0,1.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606.0,8,9515,11032.0,9,0,,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,156377,71846,84531,20003,10461,9542,97920,53042,44878,37504,12102,25402,9254,4856,4398,9515,4991,4524,22087,11541,10546,32847,16042,16805,17622,9249,8373,453.0,14.0,161.0,25.0,73.0,9.0,160.0,0.0,11.0,0.0,453.0,47.0,42.0,99.0,175.0,90.0,27,2.878127569,1.831082637,21.49431273,1.791192727,0.893515546,0.387691534,2.09308422,0.189379351,0.22599753,22.14221,0.130025,13.29059,6.050457636,72.60549163,26.0,6.04753532,5.835286611,4,0.215157405,2.581888865,0.52388102,no,1.363013833,9.059160316,12.12571225,12.96944315,14.11836337,1.056195323,29,no,1.363013831,1,3.710085118,no,14.04444766,83,7.903022022,1,22.94022445,4.614757301,3.29989611,4.339516266,6.506929156,1.455571409,26.06475419,7.639533219,0.234328512,4.877270682,7.087651473,2.614154205,3.915206513,3.790553716,0.483339668,0.855276813,7.469228604,0.387691534,0.820557252,0.84651389,1.86065273,0.404698893,0.351634027,0.428192879,9.661032656,16.41368088,9.769333965,5.743078281,0.866082765,good,5.98,13.79,0,0,0,0,0,,,,0,0,0,0,0,0,0,1,2,0,0,1,0,23.2,14.31,1,6798,2,3000,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,1,3,0,0,2,0,27.0,9.65,5,207193,3,15000,2,1250.0,2000.0,1625.0,0,0,0,1,1,0,0,1,5,0,0,5,0,32.47,5.48,5,207193,5,23200,17,966.67,1600.0,1283.33,2,0,5,6,4,0,0,1,5,0,0,6,0,35.5,2.44,6,307672,10,650124,35,964.52,1596.77,1280.65,4,3,10,10,6,2,0,1,8,0,0,8,0,24.92,6.4,19,547798,26,1071344,118,966.04,1599.06,1282.55,12,18,34,26,19,7,2,3,17,0,0,51,3,7655760
9408,2013-07-23,55,54.0,4.0,,,,,,,OwnerOccupier,Poselenie Filimonkovskoe,35747947.91,2546,0.548991609,0.034656082,175,,0,168,,0,0,,0,0,0,0,no,0,0,0,no,no,no,no,no,no,no,no,2942,1381,1562,365,189,177,1633,863,771,548,156,393,175,91,85,168,87,82,411,214,198,628,337,292,322,166,156,,,,,,,,,,,,,,,,,206,34.85323787,11.42872244,151.8526348,12.65438623,2.313381553,5.222637266,10.40277919,0.0,1.253942538,13.53373,1.950373,19.85755,14.66781864,176.0138237,24.0,13.64688614,38.69192073,19,2.734466761,32.81360113,1.520564583,no,11.43153606,22.36188119,25.03640733,26.19777888,27.00081593,3.088887133,13,no,5.815681617,38,4.517968528,no,35.62404834,50,19.96595665,8,31.86203396,21.74182581,12.61096381,9.00340148,16.00804794,9.892699545,18.14532302,14.32132477,3.897271344,11.5309526,11.72511219,16.49790259,14.42402777,2.013975946,35.00939954,11.06217035,15.49297954,12.65017974,3.242714382,3.242714382,3.118927992,5.222637266,8.053664258,2.141268454,13.44782627,16.05888871,15.07745137,10.17555108,1.421179952,no data,100.0,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,93.45,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73.13,1.69,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,60.03,2.24,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,53.08,3.55,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,2,0,0,0,0,47.85,3.54,1,117300,1,117300,4,600.0,1000.0,800.0,1,1,1,1,0,0,0,0,4,0,0,2,0,3190980
19306,2014-06-03,37,18.0,1.0,15.0,5.0,1969.0,1.0,9.0,3.0,Investment,Ramenki,18800000.1,125111,0.169625419,0.019508796,8371,903.0,8,7687,7788.0,8,0,176.0,5,1,12,5,yes,1,5,11,no,no,no,yes,no,no,no,no,61039,27823,33216,16928,8715,8213,79011,41069,37942,29172,8989,20183,8371,4356,4015,7687,3937,3750,19215,9989,9226,15495,7299,8196,15224,7873,7351,314.0,78.0,2.0,0.0,99.0,38.0,97.0,0.0,0.0,0.0,314.0,1.0,0.0,135.0,98.0,80.0,170,4.775409811,3.665183858,40.82029086,3.401690905,0.283854335,0.20483308,1.260140264,0.588254134,0.48953677,11.93839,1.593508,15.10993,4.626738574,55.52086288,50.0,3.752493947,4.704183344,92,0.210974872,2.531698459,0.21436114,no,8.223082708,1.151807832,3.90743472,5.014112441,5.893692526,1.046105597,6,no,1.151807847,4,0.520730143,no,4.758168416,50,11.50427468,5,14.92333648,4.901765324,1.589704609,3.366125662,2.269595933,3.705001122,14.74461059,4.612195377,0.649572687,2.201502317,4.758771595,5.961407039,1.13501543,2.575638911,8.011862401,0.520125552,0.805740671,2.365125243,1.402696958,0.378096613,1.695985691,0.20483308,0.726244548,0.723746596,1.865170186,4.343956085,1.227291275,4.676160521,0.469969713,poor,0.0,0.18,1,16383,0,0,1,2500.0,4000.0,3250.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.7,9.46,4,27669,0,0,10,1777.78,2888.89,2333.33,1,0,3,0,2,3,1,1,1,0,0,1,0,16.9,6.87,9,198469,3,81600,29,1053.85,1730.77,1392.31,3,8,6,3,5,3,1,2,5,0,1,10,0,18.78,7.44,17,768380,3,81600,43,1046.15,1692.31,1369.23,4,11,8,9,6,3,2,2,8,1,2,17,0,19.89,4.11,60,3159289,12,697358,174,997.55,1634.97,1316.26,11,37,38,40,32,13,3,6,19,1,5,38,2,18.69,8.02,194,4896218,39,1895363,772,958.54,1573.53,1266.04,58,168,176,182,121,57,10,28,58,1,32,102,4,1000000
